2023-05-12 14:27:18.791000,1.0,0.0033391153,0.0058442634,0.0036251366
2023-05-12 14:27:18.815000,2.0,0.00067595416,0.0037137342,0.005223033
2023-05-12 14:27:18.833000,3.0,0.0012085864,0.0021158375,0.0041577686
2023-05-12 14:27:18.843000,4.0,0.002806483,0.0015832053,0.0036251366
2023-05-12 14:27:18.863000,5.0,0.0038717475,-1.4691381e-05,0.0030925043
2023-05-12 14:27:18.899000,6.0,0.0012085864,-0.0016125881,0.0036251366
2023-05-12 14:27:18.907000,7.0,0.00014332193,-0.0005473236,0.0030925043
2023-05-12 14:27:18.932000,8.0,-0.0003893103,0.0015832053,-0.00010328903
2023-05-12 14:27:18.943000,9.0,-0.0003893103,0.0021158375,-0.00063592126
2023-05-12 14:27:18.965000,10.0,-0.0009219425,0.0021158375,-0.0011685535
2023-05-12 14:27:18.991000,11.0,0.00014332193,0.0021158375,-0.0011685535
2023-05-12 14:27:19.011000,12.0,0.00014332193,0.0015832053,-0.00063592126
2023-05-12 14:27:19.025000,13.0,-0.0003893103,0.0026484698,-0.00010328903
2023-05-12 14:27:19.042000,14.0,-0.001987207,0.0015832053,-0.00010328903
2023-05-12 14:27:19.066000,15.0,-0.0025198392,0.0015832053,-0.0011685535
2023-05-12 14:27:19.085000,16.0,-0.001987207,0.0015832053,0.0004293432
2023-05-12 14:27:19.109000,17.0,0.00067595416,0.0021158375,0.0004293432
2023-05-12 14:27:19.125000,18.0,0.00014332193,0.0010505731,-0.00063592126
2023-05-12 14:27:19.158000,19.0,0.00067595416,0.0015832053,-0.00010328903
2023-05-12 14:27:19.177000,20.0,-0.0003893103,-1.4691381e-05,-0.00063592126
2023-05-12 14:27:19.203000,21.0,-0.0003893103,0.0010505731,-0.00010328903
2023-05-12 14:27:19.203000,22.0,-0.001987207,0.003181102,-0.00010328903
2023-05-12 14:27:19.248000,23.0,-0.0030524714,0.0010505731,-0.00010328903
2023-05-12 14:27:19.248000,24.0,-0.0025198392,-0.0026778525,-0.0011685535
2023-05-12 14:27:19.264000,25.0,-0.001987207,-0.0042757494,0.0004293432
2023-05-12 14:27:19.296000,26.0,-0.001987207,-0.0042757494,-0.00010328903
2023-05-12 14:27:19.317000,27.0,-0.0030524714,-0.004808381,0.0009619754
2023-05-12 14:27:19.325000,28.0,0.00014332193,-0.0042757494,0.0036251366
2023-05-12 14:27:19.347000,29.0,0.0033391153,-0.003743117,0.0036251366
2023-05-12 14:27:19.362000,30.0,0.002806483,0.0010505731,-0.00010328903
2023-05-12 14:27:19.383000,31.0,0.00014332193,0.0010505731,-0.002233818
2023-05-12 14:27:19.402000,32.0,0.00014332193,-0.0032104847,0.0009619754
2023-05-12 14:27:19.425000,33.0,0.00014332193,-0.0026778525,0.0062882975
2023-05-12 14:27:19.442000,34.0,0.00014332193,-0.0010799558,0.007353563
2023-05-12 14:27:19.464000,35.0,-0.0014545748,0.0015832053,0.0036251366
2023-05-12 14:27:19.485000,36.0,-0.0003893103,0.0026484698,-0.00063592126
2023-05-12 14:27:19.503000,37.0,-0.0009219425,0.0037137342,-0.00010328903
2023-05-12 14:27:19.527000,38.0,-0.0003893103,0.003181102,-0.0011685535
2023-05-12 14:27:19.545000,39.0,-0.0003893103,0.0026484698,-0.0017011857
2023-05-12 14:27:19.572000,40.0,-0.0009219425,0.00051794085,0.0004293432
2023-05-12 14:27:19.588000,41.0,-0.0014545748,0.00051794085,0.002559872
2023-05-12 14:27:19.607000,42.0,-0.0003893103,-1.4691381e-05,0.0009619754
2023-05-12 14:27:19.624000,43.0,0.0022738508,-1.4691381e-05,0.0004293432
2023-05-12 14:27:19.657000,44.0,0.00014332193,-0.0021452203,0.0009619754
2023-05-12 14:27:19.674000,45.0,-0.0025198392,-0.0032104847,0.0020272399
