,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
0,2023-03-27 17:25:03.964,-0.03297,0.009768889,-0.028085556
1,2023-03-27 17:25:03.968,-0.04151778,0.0036633336,-0.014653334
2,2023-03-27 17:25:03.968,-0.047623336,-0.0024422223,-0.009768889
3,2023-03-27 17:25:04.011,-0.028085556,-0.012211111,-0.028085556
4,2023-03-27 17:25:04.014,-0.025643334,-0.014653334,-0.025643334
5,2023-03-27 17:25:04.014,-0.036633335,-0.014653334,-0.018316668
6,2023-03-27 17:25:04.016,-0.026864445,-0.0036633336,-0.015874445
7,2023-03-27 17:25:04.064,-0.007326667,0.0024422223,-0.015874445
8,2023-03-27 17:25:04.065,0.007326667,0.0036633336,-0.026864445
9,2023-03-27 17:25:04.109,0.0061055557,0.015874445,-0.025643334
10,2023-03-27 17:25:04.111,0.024422223,0.029306669,-0.02075889
11,2023-03-27 17:25:04.112,0.047623336,0.04151778,-0.0036633336
12,2023-03-27 17:25:04.156,0.017095556,0.034191113,0.0
13,2023-03-27 17:25:04.159,-0.0036633336,0.012211111,0.0
14,2023-03-27 17:25:04.160,-0.013432222,-0.008547778,-0.015874445
15,2023-03-27 17:25:04.210,-0.02198,-0.007326667,-0.02075889
16,2023-03-27 17:25:04.211,-0.045181114,-0.017095556,-0.008547778
17,2023-03-27 17:25:04.254,-0.05006556,-0.013432222,0.0012211112
18,2023-03-27 17:25:04.256,-0.04151778,-0.009768889,0.0061055557
19,2023-03-27 17:25:04.305,-0.03297,-0.01099,-0.008547778
20,2023-03-27 17:25:04.307,-0.026864445,-0.007326667,-0.01099
21,2023-03-27 17:25:04.309,-0.017095556,-0.009768889,-0.009768889
22,2023-03-27 17:25:04.403,-0.0048844446,0.0,-0.009768889
23,2023-03-27 17:25:04.405,0.024422223,0.0048844446,-0.01099
24,2023-03-27 17:25:04.407,0.036633335,0.008547778,-0.014653334
25,2023-03-27 17:25:04.409,0.01099,0.017095556,-0.013432222
26,2023-03-27 17:25:04.409,-0.017095556,0.0024422223,-0.007326667
27,2023-03-27 17:25:04.454,-0.02198,-0.007326667,-0.0048844446
28,2023-03-27 17:25:04.456,-0.02198,-0.01099,-0.008547778
29,2023-03-27 17:25:04.456,-0.03052778,-0.007326667,0.0024422223
30,2023-03-27 17:25:04.501,-0.018316668,-0.007326667,0.0061055557
31,2023-03-27 17:25:04.503,-0.007326667,0.008547778,0.0012211112
32,,,,
33,,,,
34,,,,
35,,,,
36,,,,
37,,,,
38,,,,
39,,,,
40,,,,
41,,,,
42,,,,
43,,,,
44,,,,
45,,,,
46,,,,
47,,,,
48,,,,
49,,,,
50,,,,
51,,,,
52,,,,
53,,,,
54,,,,
55,,,,
56,,,,
57,,,,
58,,,,
59,,,,
60,,,,
61,,,,
62,,,,
63,,,,
64,,,,
65,,,,
66,,,,
67,,,,
68,,,,
69,,,,
70,,,,
71,,,,
72,,,,
73,,,,
74,,,,
75,,,,
76,,,,
77,,,,
78,,,,
79,,,,
80,,,,
81,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
274,,,,
275,,,,
276,,,,
277,,,,
278,,,,
279,,,,
280,,,,
281,,,,
282,,,,
283,,,,
284,,,,
285,,,,
286,,,,
287,,,,
288,,,,
289,,,,
290,,,,
291,,,,
